Script started on 2025-11-15 13:10:56+00:00 [<not executed on terminal>]
    HITS   MISSES  DIRTIES HITRATIO   BUFFERS_MB  CACHED_MB
 1794818    26781    30912   98.53%           26       6623
 1779431    28606    32179   98.42%           26       6715
 1758496    27562    31518   98.46%           26       6801
 1797939    28803    32801   98.42%           26       6962
 1748381    26667    30457   98.50%           26       7062
 1784990    29381    33070   98.38%           26       7161
 1790229    28247    32465   98.45%           26       7261
 1390953   169226    16566   89.15%           26       6282
 1575073    54406    14653   96.66%           26       6471
 1604997    19913    15311   98.77%           26       6592
 1614327    23364    14547   98.57%           26       6402
 1570772    27480    15260   98.28%           26       6553
 1628103    14187    14362   99.14%           26       6583
 1614446    12344    15279   99.24%           26       6676
 1571587    33216    14743   97.93%           26       6524
 1608661    18117    14801   98.89%           26       6636
 1585098    12890    14898   99.19%           26       6665
 1623694    11028    14704   99.33%           26       6684
 1584809    11469    15455   99.28%           26       6773
 1558959    41038    14358   97.44%           26       6523
 1546348    24633    14978   98.43%           26       6662
 1546826    13412    14288   99.14%           26       6689
 1596647    12215    15601   99.24%           26       6781
 1583898    10682    14460   99.33%           26       6799
 1600520    10510    14632   99.35%           26       6817
 1568746    11280    15383   99.29%           26       6905
 1503686    38716    14478   97.49%           26       6518
 1531730    38214    14993   97.57%           26       6709
 1513884    17439    14517   98.86%           26       6754
 1562944    13072    15546   99.17%           26       6848
 1447638    32100    35489   97.83%           26       7032
 1475276    56161    34668   96.33%           26       6819
 1674446    26295    15214   98.45%           26       6966
 1708599    34863    10621   98.00%           26       6550
 1664637    28163     5271   98.34%           26       6664
 1757787     9425     5444   99.47%           26       6706
 1716594     3278     5361   99.81%           26       6724
 1734382     2079     5527   99.88%           26       6737
 1697251     1421     5331   99.92%           26       6748
 1748422     1403     5706   99.92%           26       6758
 1702347     1263     5334   99.93%           26       6768
 1738936     1302     5528   99.93%           26       6778
 1706326     1298     5498   99.92%           26       6789
 1727479     1289     5443   99.93%           26       6799
 1729292     1351     5780   99.92%           26       6809
 1700279     1318     5543   99.92%           26       6820
 1721707     1349     5710   99.92%           26       6830
 1683592     1230     5270   99.93%           26       6840
 1714331     1324     5633   99.92%           26       6850
 1669195     1253     5396   99.92%           26       6860
 1729623     1290     5516   99.93%           26       6870
 1686067     1326     5613   99.92%           26       6880
 1671510     1291     5499   99.92%           26       6890
 1727634     1311     5565   99.92%           26       6901
 1661499     1297     5516   99.92%           26       6911
 1710199     1342     5670   99.92%           26       6921
 1674876     1273     5443   99.92%           26       6931
 1701023     1317     5590   99.92%           26       6942
 1661854     1292     5438   99.92%           26       6952
 1695679     1285     5496   99.92%           26       6962
 1673161     1335     5656   99.92%           26       6972
 1685163     1303     5520   99.92%           26       6982
 1615042    17653    21819   98.92%           26       7120
 1580159    63400    33500   96.14%           27       6996
 1753866    34374    30656   98.08%           27       7171
 1818146    27829    31889   98.49%           27       7259
 1806058    28846    32660   98.43%           27       7355
 1757112    30063    33689   98.32%           27       7524
 1811713    29738    33949   98.39%           27       7632
 1742129    29823    33495   98.32%           27       7735
 1811256    28582    32390   98.45%           27       7892
 1653817    94505    25465   94.59%           27       7491
 1460885   119109    14668   92.46%           27       7057
 1640963    33318    14221   98.01%           27       7162
 1632183    16573    15433   98.99%           27       7270
 1636020    12120    14829   99.26%           27       7296
 1642090    11132    14939   99.33%           27       7337
 1661351    11194    15233   99.33%           27       7403
 1584138    28023    14332   98.26%           27       6975
 1602493    44893    15476   97.27%           27       7194
 1583943    20257    14422   98.74%           27       7250
 1620317    13747    15233   99.16%           27       7346
 1614655    11556    14517   99.29%           27       7368
 1618241    11015    14551   99.32%           27       7387
 1635062    11356    15672   99.31%           27       7477
 1550305    32913    14609   97.92%           27       7067
 1564188    42006    15471   97.38%           27       7276
 1545657    18913    14282   98.79%           27       7325
 1619532    13683    15127   99.16%           27       7422
 1571057    11474    14757   99.27%           27       7444
 1606260    10963    14714   99.32%           27       7464
 1588578    11474    15481   99.28%           27       7553
 1552272    37506    14452   97.64%           27       7162
 1539940    37769    15226   97.61%           27       7353
 1541265    18274    14710   98.83%           27       7401
 1560347    24954    26607   98.43%           27       7586
 1459611    41427    44087   97.24%           27       7643
 1670919    49440    14389   97.13%           27       7524
 1777717    13401    15492   99.25%           27       7620
 1736684    10891    14703   99.38%           27       7640
 1767003    11248    15357   99.37%           27       7727
 1632472    54612    13948   96.76%           27       7274
 1705074    36046    14907   97.93%           27       7456
 1706440    18427    14348   98.93%           27       7504
 1740165    12613    14343   99.28%           27       7528
 1678245    12307    15297   99.27%           27       7620
 1749415    10798    14862   99.39%           27       7639
 1715802    11321    15319   99.34%           27       7728
 1687210    40050     8114   97.68%           27       7322
 1673048    21169     5471   98.75%           27       7410
 1729652     7834     5601   99.55%           27       7445
 1703025     3390     5474   99.80%           27       7464
 1695343     1903     5305   99.89%           27       7476
 1765051     1621     5697   99.91%           27       7488
 1706850     1367     5470   99.92%           27       7498
 1723991     1315     5600   99.92%           27       7508
 1700065     1279     5486   99.92%           27       7518
 1734662     1304     5561   99.92%           27       7528
 1698777     1262     5351   99.93%           27       7538
 1722948     1328     5656   99.92%           27       7548
 1678724     1307     5599   99.92%           27       7559
 1689008     1255     5377   99.93%           27       7569
 1735381     1312     5639   99.92%           27       7578
 1702975     1316     5517   99.92%           27       7589
 1723290     1310     5594   99.92%           27       7599
 1682820     1280     5443   99.92%           27       7609
 1712829     1271     5464   99.93%           27       7619
 1671624     1271     5411   99.92%           27       7629
 1600191    30677    34779   98.12%           27       7869
 1603020    67835    30623   95.94%           27       7752
 1839420    27118    30933   98.55%           27       7834
 1808221    28614    32248   98.44%           27       7927
 1768643    29525    33590   98.36%           27       8093
 1835732    27543    31243   98.52%           27       8179
 1770029    28000    31788   98.44%           27       8337
 1811211    28210    32112   98.47%           27       8428
 1824689    27097    30960   98.54%           27       8510
 1543127   121660    22817   92.69%           27       7758
 1542210    94857    14749   94.21%           27       7738
 1627353    29384    14531   98.23%           27       7829
 1631590    15701    15035   99.05%           27       7934
 1633918    11635    14657   99.29%           27       7956
 1667492    10977    14727   99.35%           27       7976
 1657023    11343    15419   99.32%           27       8064
 1619167    37528    14213   97.73%           27       7671
 1571303    37195    15070   97.69%           27       7860
 1633795    18073    14440   98.91%           27       7906
 1582586    13788    15197   99.14%           27       8003
 1642907    11292    14649   99.32%           27       8023
 1609315    11008    14879   99.32%           27       8044
 1642938    11347    15268   99.31%           27       8131
 1553853    35505    14393   97.77%           27       7732
 1585742    38355    15222   97.64%           27       7924
 1589030    18177    14062   98.87%           27       7971
 1592368    14358    15474   99.11%           27       8071
 1650496    11375    14511   99.32%           27       8091
 1564996    16390    14639   98.96%           27       7831
 1564947    40899    14880   97.45%           27       7948
 1556060    19156    14112   98.78%           27       7998
 1602791    13808    15101   99.15%           27       8094
 1562236    11299    14178   99.28%           27       8114
 1488505    42035    45626   97.25%           27       8441
 1560844    55368    24778   96.57%           28       8191
 1774812    17093    14471   99.05%           28       8225
 1631071    55396    14912   96.72%           28       7979
 1724564    24287    14335   98.61%           28       8049
 1717722    15466    14948   99.11%           28       8152
 1712044    12329    14461   99.29%           28       8176
 1745713    11513    15377   99.34%           28       8265
 1704329    10767    14490   99.37%           28       8284
 1737902    10681    14657   99.39%           28       8303
 1646125    45613     5390   97.30%           28       7972
 1751794    15279     5401   99.14%           28       8036
 1714444     5588     5348   99.68%           28       8063
 1751549     3021     5646   99.83%           28       8080
 1706112     1842     5280   99.89%           28       8092
 1711553     1548     5449   99.91%           28       8103
 1748013     1339     5672   99.92%           28       8113
 1719208     1313     5516   99.92%           28       8124
 1744524     1366     5740   99.92%           28       8134
 1700185     1279     5393   99.92%           28       8144
 1742623     1306     5557   99.93%           28       8155
 1712766     1279     5499   99.93%           28       8165
 1733708     1268     5388   99.93%           28       8174
 1709935     1264     5381   99.93%           28       8184
 1732313     1300     5477   99.93%           28       8194
 1711052     1306     5562   99.92%           28       8205
 1725834     1269     5480   99.93%           28       8215
 1702583     1282     5488   99.92%           28       8225
 1696181     1268     5434   99.93%           28       8235
 1713918     1286     5427   99.93%           28       8244
 1691341     1289     5502   99.92%           28       8255
 1728763     1275     5465   99.93%           28       8264
 1663074     6605    10642   99.60%           28       8316
 1611046    36204    40430   97.80%           28       8598
 1726520    63815    26011   96.44%           28       8383
 1783109    30059    34115   98.34%           28       8554
 1815947    27566    31406   98.50%           28       8639
 1826314    27435    31253   98.52%           28       8728
 1792419    30574    34287   98.32%           28       8902
 1834910    27595    31697   98.52%           28       8988
 1784829    27805    31356   98.47%           28       9075
 1841012    30090    34224   98.39%           28       9244
 1454353   159830    15016   90.10%           28       8179
 1561568    56943    14301   96.48%           28       8378
 1656283    23383    15426   98.61%           28       8513
 1637745    13763    14577   99.17%           28       8543
 1687681    11880    15388   99.30%           28       8633
 1642530    10883    14659   99.34%           28       8653
 1683568    11372    15506   99.33%           28       8741
 1616748    10676    14595   99.34%           28       8760
 1631409    24675    14589   98.51%           28       8410
 1541470    54638    14996   96.58%           28       8443
 1605326    25828    14351   98.42%           28       8523
 1585656    16670    15426   98.96%           28       8632
 1648093    12362    14605   99.26%           28       8657
 1595956    11632    15176   99.28%           28       8746
 1578198    10948    14611   99.31%           28       8766
 1595294    22302    14487   98.62%           28       8465
 1517832    45903    14902   97.06%           28       8536
 1583831    22105    14326   98.62%           28       8598
 1566556    15548    15351   99.02%           28       8703
 1622270    11769    14199   99.28%           28       8723
 1571021    11667    15281   99.26%           28       8813
 1605721    10860    14561   99.33%           28       8832
 1529841    20929    14826   98.65%           28       8377
 1516127    48029    15096   96.93%           28       8607
 1401122    61708    54116   95.78%           29       8980
 1623815    53230    15982   96.83%           29       8751
 1743483    15587    14444   99.11%           29       8788
 1723161    11960    15349   99.31%           29       8878
 1755905    10697    14427   99.39%           29       8896
 1727338    10470    14378   99.40%           29       8913
 1761429    11046    15216   99.38%           29       9000
 1656302    34773    14156   97.94%           29       8468
 1684835    47379    14842   97.26%           29       8694
 1660535    22786    14076   98.65%           29       8758
 1715547    16067    15422   99.07%           29       8866
 1689281    12206    14320   99.28%           29       8890
 1714685    11181    14448   99.35%           29       8909
 1695266    11753    15433   99.31%           29       9000
 1725777    10806    14555   99.38%           29       9018
 1710039    11232    15469   99.35%           29       9106
 1657173    42160     8851   97.52%           29       8581
 1673150    29392     5377   98.27%           29       8702
 1695036    11385     5335   99.33%           29       8751
 1690716     5027     5335   99.70%           29       8776
 1729351     2776     5497   99.84%           29       8792
 1670165     1729     5412   99.90%           29       8803
 1731674     1530     5573   99.91%           29       8815
 1688001     1379     5505   99.92%           29       8825
 1718392     1357     5584   99.92%           29       8836
 1699791     1300     5483   99.92%           29       8846
 1716396     1343     5659   99.92%           29       8857
 1687962     1247     5315   99.93%           29       8866
 1723416     1258     5370   99.93%           29       8876
 1679811     1291     5507   99.92%           29       8886
 1710867     1298     5559   99.92%           29       8896
 1656881     1265     5369   99.92%           29       8906
 1688859     5644     9814   99.67%           29       8950
 1525905    50349    42471   96.81%           29       8988
 1764121    56034    30232   96.92%           29       9067
 1823679    25535    29437   98.62%           29       9136
 1742752    29941    33684   98.31%           29       9275
 1796599    29544    33482   98.38%           29       9442
 1783095    27067    30867   98.50%           29       9523
 1781924    27346    31199   98.49%           29       9607
 1819898    31604    35456   98.29%           29       9789
 1747685    27024    30781   98.48%           29       9862
 1415304   163842    14008   89.62%           29       8849
 1591268    51520    14535   96.86%           29       9027
 1603566    22542    15153   98.61%           29       9158
 1673177    13852    14511   99.18%           29       9188
 1625833    12532    15477   99.24%           29       9281
 1643631    10851    14530   99.34%           29       9300
 1657208    11301    15154   99.32%           29       9387
 1654644    10505    14537   99.37%           29       9405
 1580754    25905    14611   98.39%           29       9073
 1566155    53306    14900   96.71%           29       9090
 1562846    24110    14199   98.48%           29       9157
 1610139    17442    15456   98.93%           29       9273
 1594970    12566    14570   99.22%           29       9297
 1625466    12217    15444   99.25%           29       9389
 1612358    10855    14601   99.33%           29       9408
 1577863    10852    14695   99.32%           29       9428
 1620945    11359    15490   99.30%           29       9516
 1537423    40084    13946   97.46%           29       9004
 1568978    43083    15064   97.33%           29       9215
 1540050    22139    14293   98.58%           29       9278
 1599080    15885    15447   99.02%           29       9384
 1564982    12205    14509   99.23%           29       9408
 1595238    11453    14707   99.29%           29       9430
 1595029    11860    15608   99.26%           29       9522
 1425506    74063    52867   95.06%           29       9934
 1565100    75631    17971   95.39%           29       9288
 1680298    23959    14566   98.59%           29       9358
 1746538    14706    14673   99.17%           29       9394
 1714281    12887    15560   99.25%           29       9489
 1742395    11134    14553   99.37%           29       9509
 1700302    11991    15732   99.30%           29       9602
 1752543    10620    14566   99.40%           29       9620
 1710056    11108    15208   99.35%           29       9642
 1774014    11242    15391   99.37%           29       9730
 1710228    10646    14590   99.38%           29       9749
 1740103    11458    15592   99.35%           29       9839
 1711431    10611    14526   99.38%           29       9856
 1745163    11025    15054   99.37%           29       9943
 1598838    82954    14172   95.07%           29       9211
 1636589    44730    14545   97.34%           29       9365
 1705214    25258    15386   98.54%           29       9507
 1677268    15775    14387   99.07%           29       9546
 1718985    13825    15485   99.20%           29       9644
 1696647    11405    14185   99.33%           29       9665
 1721230    11606    15244   99.33%           29       9754
 1680679    10589    14444   99.37%           29       9771
 1713736    10711    14612   99.38%           29       9790
 1685410    11241    15246   99.34%           29       9877
 1656682    40924    10145   97.59%           29       9224
 1621995    39349     5337   97.63%           29       9382
 1701208    16437     5604   99.04%           29       9452
 1672315     6860     5286   99.59%           29       9485
 1720835     3863     5609   99.78%           29       9506
 1697250     2366     5235   99.86%           29       9520
 1710865     1725     5562   99.90%           29       9531
 1687032     1504     5417   99.91%           29       9543
 1713068     1371     5503   99.92%           29       9553
 1573776    30389    34386   98.11%           30       9790
 1620475    71377    34185   95.78%           30       9698
 1804660    28315    31858   98.46%           30       9791
 1761579    26618    30119   98.51%           30       9868
 1811415    27698    31870   98.49%           30       9992
 1782241    29047    32953   98.40%           30      10153
 1831889    30603    34302   98.36%           30      10264
 1806581    28530    32142   98.45%           30      10332
 1768612    29379    33381   98.37%           30      10498
 1511400   137491    18374   91.66%           30       9345
 1570702    74529    14678   95.47%           30       9678
 1589041    27789    14387   98.28%           30       9764
 1662289    15612    14509   99.07%           30       9802
 1623766    12677    15150   99.23%           30       9895
 1677015    10990    14621   99.35%           30       9914
 1629160    11389    15289   99.31%           30      10002
 1677629    10537    14520   99.38%           30      10020
 1631273    11268    15455   99.31%           30      10106
 1651186    10732    14902   99.35%           30      10127
 1592778    26888    14309   98.34%           30       9773
 1561884    59889    14973   96.31%           30       9711
 1578990    28876    14381   98.20%           30       9796
 1615123    19370    15187   98.81%           30       9920
 1600942    13152    14226   99.19%           30       9946
 1598686    12129    15033   99.25%           30      10037
 1629707    11138    14507   99.32%           30      10056
 1605150    10942    14412   99.32%           30      10076
 1633287    11210    15385   99.32%           30      10163
 1591359    10674    14698   99.33%           30      10182
 1632284    11266    15425   99.31%           30      10270
 1588389    10913    14917   99.32%           30      10291
 1627583    11269    15487   99.31%           30      10378
 1469385    75883    13906   95.09%           30       9747
 1471616    58654    34431   96.17%           30      10030
 1476285    71550    35792   95.38%           30       9953
 1734813    27081    14371   98.46%           30      10034
 1782903    14078    14991   99.22%           30      10134
 1712902    11534    14267   99.33%           30      10154
 1762289    11801    15586   99.33%           30      10246
 1716263    10817    14566   99.37%           30      10265
 1746953    10742    14652   99.39%           30      10284
 1710069    10949    14904   99.36%           30      10369
 1758815    10677    14793   99.40%           30      10389
 1714640    11474    15536   99.34%           30      10477
 1634244    64815    13869   96.19%           30       9802
 1644749    44823    14850   97.35%           30      10018
 1704184    23764    13884   98.62%           30      10090
 1717288    17142    14537   99.01%           30      10131
 1686761    13738    15050   99.19%           30      10231
 1714775    12004    14578   99.30%           30      10254
 1679840    12235    15659   99.28%           30      10349
 1714337    11420    15124   99.34%           30      10371
 1661563    17992    14771   98.93%           30      10104
 1631115    56142    14970   96.67%           30      10035
 1658644    27055    14019   98.40%           30      10118
 1668164    18387    15190   98.91%           30      10234
 1715756    13791    14856   99.20%           30      10267
 1658318    12676    15368   99.24%           30      10359
 1691666    11818    14983   99.31%           30      10386
 1620453    26585    14767   98.39%           30       9950
 1634011    40820    15031   97.56%           30      10153
 1622183    22102    14043   98.66%           30      10214
 1662659    15300    15025   99.09%           30      10320
 1620839    12624    14449   99.23%           30      10346
 1656618    11508    14605   99.31%           30      10370
 1672401    11719    15498   99.30%           30      10456
 1665684    11108    14491   99.34%           30      10479
 1576147    45405    49580   97.20%           30      10836
 1680870    53405    21211   96.92%           30      10561
 1839511    15709    14833   99.15%           30      10662
 1816155    10843    14292   99.41%           30      10684
 1798499    10660    14488   99.41%           30      10702
 1823865    11151    15079   99.39%           30      10789
 1797968    10599    14569   99.41%           30      10808
 1828024    11178    15242   99.39%           30      10895
 1654918    83438    24160   95.20%           30      10021
 1714709    73667    30063   95.88%           30      10341
 1695434    45510    29591   97.39%           30      10503
 1747325    37218    31501   97.91%           30      10684
 1754612    30980    30634   98.27%           30      10780
 1737831    29859    31798   98.31%           30      10923
 1775039    27179    30345   98.49%           30      11003
 1708329    29256    32661   98.32%           30      11165
 1433981   149572    13897   90.55%           30      10202
 1591980    49310    14265   97.00%           30      10369
 1594549    22089    15079   98.63%           30      10498
 1663343    14134    14547   99.16%           30      10529
 1613176    12449    15200   99.23%           30      10621
 1645730    10976    14577   99.34%           31      10640
 1599560    11441    15352   99.29%           31      10729
 1563744    45980    14185   97.14%           31      10369
 1561695    27570    14191   98.27%           31      10452
 1608829    17765    15366   98.91%           31      10564
 1594450    13727    14708   99.15%           31      10595
 1622937    12738    15549   99.22%           31      10689
 1589104    10914    14471   99.32%           31      10707
 1644021    12024    15994   99.27%           31      10800
 1584496    10501    14446   99.34%           31      10818
 1582853    11001    15013   99.31%           31      10839
 1614968    11248    15413   99.31%           31      10927
 1513290    44287    15066   97.16%           31      10308
 1381612    87626    55521   94.04%           31      10851
 1635406    64014    13913   96.23%           31      10590
 1706794    21031    14921   98.78%           31      10714
 1754148    13642    14467   99.23%           31      10744
 1734272    18212    14216   98.96%           31      10406
 1697222    35296    14758   97.96%           31      10586
 1733367    20338    14401   98.84%           31      10641
 1702932    16105    15224   99.06%           31      10748
 1746944    12636    14157   99.28%           31      10772
 1716228    12101    15397   99.30%           31      10863
 1734608    10955    14505   99.37%           31      10882
 1699545    17147    13262   99.00%           31      10536
 1711332    35662     5362   97.96%           31      10551
 1724350    14337     5347   99.18%           31      10612
 1729439     7063     5401   99.59%           31      10645
 1763608     4001     5368   99.77%           31      10665
 1723166     2381     5430   99.86%           31      10680
 1745236     1800     5549   99.90%           31      10692
 1739138     1459     5371   99.92%           31      10702
 1718731     1339     5404   99.92%           31      10713
 1733990     1300     5449   99.93%           31      10723
 1724789     1267     5359   99.93%           31      10733
 1751953     1287     5526   99.93%           31      10743
 1720524     1289     5447   99.93%           31      10753
 1739983     1250     5367   99.93%           31      10762
 1726526     1256     5379   99.93%           31      10772
 1747984     1293     5489   99.93%           31      10782
 1742429     1215     5192   99.93%           31      10792
 1740812     1292     5499   99.93%           31      10802
 1690895     1234     5266   99.93%           31      10812
 1736452     1274     5449   99.93%           31      10821
 1683065     1275     5474   99.92%           31      10832
 1740888     1281     5483   99.93%           31      10842
 1606175    42454    46582   97.42%           31      11173
 1670268    67643    29874   96.11%           31      10990
 1851943    30605    34476   98.37%           31      11100
 1826699    30045    33875   98.38%           31      11239
 1794412    31594    35262   98.27%           31      11357
 1827950    30864    34632   98.34%           31      11468
 1828737    31889    35812   98.29%           31      11637
 1781454    32664    36471   98.20%           31      11762
 1523490   128819    20037   92.20%           31      10579
 1557410    79797    15258   95.13%           31      10935
 1563605    30505    14772   98.09%           31      11031
 1645203    17974    14830   98.92%           31      11079
 1639916    13877    15507   99.16%           31      11179
 1663965    12057    14975   99.28%           31      11204
 1609300    12058    15867   99.26%           31      11297
 1668555    11089    15224   99.34%           31      11319
 1576483    27728    15233   98.27%           31      10764
 1576961    49061    15601   96.98%           31      11000
 1569783    26136    14843   98.36%           31      11081
 1603344    17929    15807   98.89%           31      11196
 1584983    14481    14900   99.09%           31      11231
 1631031    12513    15358   99.24%           31      11259
 1621543    12614    15937   99.23%           31      11355
 1624656    11010    14846   99.33%           31      11375
 1586832    11435    15366   99.28%           31      11428
 1518177    57585    14691   96.35%           31      11025
 1558497    29795    15167   98.12%           31      11119
 1577221    20587    15992   98.71%           31      11246
 1575160    14843    15029   99.07%           31      11283
 1589131    13223    15291   99.17%           31      11314
 1571349    12125    15364   99.23%           31      11405
 1601617    11517    15183   99.29%           31      11429
 1590020    11763    15540   99.27%           31      11520
 1556526    23739    27913   98.50%           31      11640
 1475378    50414    43705   96.70%           31      11506
 1685366    39492    15132   97.71%           31      11639
 1687975    42052    14137   97.57%           31      10881
 1653752    60411    15160   96.48%           31      11160
 1691587    29594    14834   98.28%           31      11253
 1726242    20902    15745   98.80%           31      11381
 1717726    14603    14365   99.16%           31      11413
 1740586    12871    15112   99.27%           31      11443
 1738880    12852    15974   99.27%           31      11539
 1747088    11084    14663   99.37%           31      11560
 1701205    12190    15953   99.29%           31      11654
 1644897    53146    14483   96.87%           31      11197
 1698625    31607    14390   98.17%           31      11295
 1661257    21078    15855   98.75%           31      11424
 1702188    15396    15318   99.10%           31      11463
 1668785    14355    16183   99.15%           31      11566
 1705998    12615    15681   99.27%           31      11596
 1651906    11894    15482   99.29%           31      11622
 1718703    11935    15954   99.31%           31      11715
 1668840    11815    15879   99.30%           31      11742
 1644671    11630    15607   99.30%           31      11768
 1655940    13234    17373   99.21%           31      11871
 1538827    54036     7541   96.61%           31      11133
 1547661    34278     5300   97.83%           31      11272
 1554516    16790     5353   98.93%           31      11342
 1525572     8909     5135   99.42%           31      11382
 1565585     4968     5369   99.68%           31      11406
 1562061     3039     5430   99.81%           31      11423
 1531584     1959     5117   99.87%           31      11435
 1537418     1723     5257   99.89%           31      11446
 1534915     1524     5365   99.90%           31      11457
 1491142     1326     5227   99.91%           31      11467
 1509728     1269     5298   99.92%           31      11476
 1493605     1191     5114   99.92%           31      11485
 1477547     1197     5229   99.92%           31      11495
 1441345     1123     5020   99.92%           31      11504
 1480382     1171     5169   99.92%           31      11512
 1478624     1163     5193   99.92%           31      11522
 1496148     1121     5015   99.93%           31      11531
 1431396    25871    29677   98.22%           31      11732
 1418717    87646    44304   94.18%           31      11671
 1599675    37330    40044   97.72%           31      11765
 1617902    39643    43547   97.61%           32      11958
 1625206    37377    40977   97.75%           32      12120
 1617120    36875    40458   97.77%           32      12262
 1552959    38562    42175   97.58%           32      12434
 1297140    91423    30268   93.42%           32      11028
 1086736   103312    15830   91.32%           32      11417
 1165448    48258    16035   96.02%           32      11654
 1148252    27077    15405   97.70%           32      11743
 1075506    18670    15200   98.29%           32      11798
  898389    15749    15847   98.28%           32      11910
  737987    14695    15701   98.05%           32      11956
  543137    14522    15670   97.40%           32      12002
  349771    16755    14069   95.43%           32      11282
  329177    30731    14266   91.46%           32      11453
  222601    22037    13656   90.99%           32      11526
   98117    17422    14251   84.92%           32      11583
   72156     9047     7828   88.86%           32      11395

Script done on 2025-11-15 13:31:18+00:00 [COMMAND_EXIT_CODE="143"]
