Linux 5.15.0 (noslab-gpu) 	11/20/2025 	_x86_64_	(40 CPU)

01:08:27 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:09:13 PM    9    4.00    0.00   96.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:09:13 PM   10    2.02    0.00   62.63    9.09    0.00    0.00    0.00    0.00    0.00   26.26
01:09:13 PM   11    4.04    0.00   45.45   11.11    0.00    0.00    0.00    0.00    0.00   39.39
01:09:13 PM   12    3.06    0.00   53.06    7.14    0.00    0.00    0.00    0.00    0.00   36.73
01:09:13 PM   13    9.09    0.00   50.51    4.04    0.00    0.00    0.00    0.00    0.00   36.36
01:09:13 PM   14   16.33    0.00   37.76   11.22    0.00    0.00    0.00    0.00    0.00   34.69
01:09:13 PM   15    7.07    0.00   42.42   11.11    0.00    0.00    0.00    0.00    0.00   39.39
01:09:13 PM   16    8.82    0.00   40.20    4.90    0.00    0.00    0.00    0.00    0.00   46.08
01:09:13 PM   17    7.07    0.00   47.47   15.15    0.00    0.00    0.00    0.00    0.00   30.30
01:09:13 PM   18   10.31    0.00   36.08    0.00    0.00    0.00    0.00    0.00    0.00   53.61
01:09:13 PM   19    4.08    0.00   63.27    6.12    0.00    0.00    0.00    0.00    0.00   26.53
01:09:13 PM   20    6.06    0.00   93.94    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:09:13 PM   21    4.95    0.00   94.06    0.99    0.00    0.00    0.00    0.00    0.00    0.00
01:09:13 PM   22    3.00    0.00   97.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:09:13 PM   23    2.02    0.00   97.98    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:09:13 PM   24    6.00    0.00   93.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00
01:09:13 PM   25    5.94    0.00   91.09    2.97    0.00    0.00    0.00    0.00    0.00    0.00
01:09:13 PM   26    7.00    0.00   92.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00
01:09:13 PM   27    4.04    0.00   95.96    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:09:13 PM   28    2.02    0.00   93.94    4.04    0.00    0.00    0.00    0.00    0.00    0.00
01:09:13 PM   29    4.04    0.00   95.96    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:09:13 PM   30    3.00    0.00   40.00    0.00    0.00    0.00    0.00    0.00    0.00   57.00
01:09:13 PM   31    4.08    0.00   34.69    0.00    0.00    0.00    0.00    0.00    0.00   61.22
01:09:13 PM   32    7.77    0.00   33.01    0.00    0.00    0.00    0.00    0.00    0.00   59.22
01:09:13 PM   33    5.00    0.00   40.00    0.00    0.00    0.00    0.00    0.00    0.00   55.00
01:09:13 PM   34    4.00    0.00   29.00    0.00    0.00    0.00    0.00    0.00    0.00   67.00
01:09:13 PM   35    3.06    0.00   36.73    4.08    0.00    0.00    0.00    0.00    0.00   56.12
01:09:13 PM   36    5.15    0.00   43.30    6.19    0.00    0.00    0.00    0.00    0.00   45.36
01:09:13 PM   37   12.24    0.00   32.65    0.00    0.00    0.00    0.00    0.00    0.00   55.10
01:09:13 PM   38    1.98    0.00   38.61    9.90    0.00    0.00    0.00    0.00    0.00   49.50
01:09:13 PM   39    3.03    0.00   43.43    5.05    0.00    0.00    0.00    0.00    0.00   48.48

01:09:13 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:09:14 PM  all    4.72    0.00   40.34    7.77    0.00    0.00    0.00    0.00    0.00   47.18
01:09:14 PM    0    6.06    0.00   69.70   17.17    0.00    0.00    0.00    0.00    0.00    7.07
01:09:14 PM    1    5.00    0.00   72.00   16.00    0.00    0.00    0.00    0.00    0.00    7.00
01:09:14 PM    2    4.95    0.00   70.30   19.80    0.00    0.00    0.00    0.00    0.00    4.95
01:09:14 PM    3   14.00    0.00   69.00   14.00    0.00    0.00    0.00    0.00    0.00    3.00
01:09:14 PM    4    8.16    0.00   65.31    5.10    0.00    0.00    0.00    0.00    0.00   21.43
01:09:14 PM    5   10.10    0.00   67.68   15.15    0.00    0.00    0.00    0.00    0.00    7.07
01:09:14 PM    6   12.00    0.00   64.00   18.00    0.00    0.00    0.00    0.00    0.00    6.00
01:09:14 PM    7    9.00    0.00   67.00   11.00    0.00    0.00    0.00    0.00    0.00   13.00
01:09:14 PM    8    2.02    0.00   79.80    8.08    0.00    0.00    0.00    0.00    0.00   10.10
01:09:14 PM    9    2.97    0.00   83.17   10.89    0.00    0.00    0.00    0.00    0.00    2.97
01:09:14 PM   10    3.12    0.00   10.42    0.00    0.00    0.00    0.00    0.00    0.00   86.46
01:09:14 PM   11    3.06    0.00    9.18    1.02    0.00    0.00    0.00    0.00    0.00   86.73
01:09:14 PM   12    4.21    0.00    8.42    0.00    0.00    0.00    0.00    0.00    0.00   87.37
01:09:14 PM   13    2.04    0.00   12.24    0.00    0.00    0.00    0.00    0.00    0.00   85.71
01:09:14 PM   14    3.26    0.00    7.61    0.00    0.00    0.00    0.00    0.00    0.00   89.13
01:09:14 PM   15    3.12    0.00    7.29    0.00    0.00    0.00    0.00    0.00    0.00   89.58
01:09:14 PM   16    2.15    0.00    8.60    0.00    0.00    0.00    0.00    0.00    0.00   89.25
01:09:14 PM   17    3.23    0.00    7.53    0.00    0.00    0.00    0.00    0.00    0.00   89.25
01:09:14 PM   18    3.19    0.00    6.38    0.00    0.00    0.00    0.00    0.00    0.00   90.43
01:09:14 PM   19    2.08    0.00   12.50    0.00    0.00    0.00    0.00    0.00    0.00   85.42
01:09:14 PM   20    6.00    0.00   72.00   18.00    0.00    0.00    0.00    0.00    0.00    4.00
01:09:14 PM   21   11.11    0.00   63.64   12.12    0.00    0.00    0.00    0.00    0.00   13.13
01:09:14 PM   22    5.00    0.00   73.00   16.00    0.00    0.00    0.00    0.00    0.00    6.00
01:09:14 PM   23    2.94    0.00   68.63   11.76    0.00    0.00    0.00    0.00    0.00   16.67
01:09:14 PM   24    6.00    0.00   73.00   16.00    0.00    0.00    0.00    0.00    0.00    5.00
01:09:14 PM   25    8.91    0.00   67.33   20.79    0.00    0.00    0.00    0.00    0.00    2.97
01:09:14 PM   26    2.02    0.00   75.76   13.13    0.00    0.00    0.00    0.00    0.00    9.09
01:09:14 PM   27    2.97    0.00   74.26   15.84    0.00    0.00    0.00    0.00    0.00    6.93
01:09:14 PM   28    3.96    0.00   66.34   22.77    0.00    0.00    0.00    0.00    0.00    6.93
01:09:14 PM   29    2.02    0.00   67.68   20.20    0.00    0.00    0.00    0.00    0.00   10.10
01:09:14 PM   30    5.21    0.00   10.42    0.00    0.00    0.00    0.00    0.00    0.00   84.38
01:09:14 PM   31    2.04    0.00   10.20    0.00    0.00    0.00    0.00    0.00    0.00   87.76
01:09:14 PM   32    3.19    0.00    7.45    0.00    0.00    0.00    0.00    0.00    0.00   89.36
01:09:14 PM   33    1.08    0.00    7.53    0.00    0.00    0.00    0.00    0.00    0.00   91.40
01:09:14 PM   34    4.21    0.00    6.32    0.00    0.00    0.00    0.00    0.00    0.00   89.47
01:09:14 PM   35    4.12    0.00   10.31    0.00    0.00    0.00    0.00    0.00    0.00   85.57
01:09:14 PM   36    4.08    0.00    9.18    0.00    0.00    0.00    0.00    0.00    0.00   86.73
01:09:14 PM   37    2.11    0.00    6.32    0.00    0.00    0.00    0.00    0.00    0.00   91.58
01:09:14 PM   38    4.26    0.00    6.38    0.00    0.00    0.00    0.00    0.00    0.00   89.36
01:09:14 PM   39    2.17    0.00    8.70    0.00    0.00    0.00    0.00    0.00    0.00   89.13

01:09:14 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:09:15 PM  all    4.23    0.00   39.52    8.53    0.00    0.00    0.00    0.00    0.00   47.72
01:09:15 PM    0    3.03    0.00   69.70   17.17    0.00    0.00    0.00    0.00    0.00   10.10
01:09:15 PM    1   11.11    0.00   68.69    9.09    0.00    0.00    0.00    0.00    0.00   11.11
01:09:15 PM    2    4.00    0.00   73.00   10.00    0.00    0.00    0.00    0.00    0.00   13.00
01:09:15 PM    3   21.21    0.00   61.62   12.12    0.00    0.00    0.00    0.00    0.00    5.05
01:09:15 PM    4    1.98    0.00   76.24   10.89    0.00    0.00    0.00    0.00    0.00   10.89
01:09:15 PM    5    3.00    0.00   73.00   16.00    0.00    0.00    0.00    0.00    0.00    8.00
01:09:15 PM    6    2.00    0.00   70.00   16.00    0.00    0.00    0.00    0.00    0.00   12.00
01:09:15 PM    7    8.82    0.00   63.73   16.67    0.00    0.00    0.00    0.00    0.00   10.78
01:09:15 PM    8    2.02    0.00   71.72   11.11    0.00    0.00    0.00    0.00    0.00   15.15
01:09:15 PM    9    4.95    0.00   69.31   14.85    0.00    0.00    0.00    0.00    0.00   10.89
01:09:15 PM   10    5.38    0.00   10.75    0.00    0.00    0.00    0.00    0.00    0.00   83.87
01:09:15 PM   11    1.06    0.00    7.45    0.00    0.00    0.00    0.00    0.00    0.00   91.49
01:09:15 PM   12    1.04    0.00    8.33    0.00    0.00    0.00    0.00    0.00    0.00   90.62
01:09:15 PM   13    2.11    0.00    4.21    0.00    0.00    0.00    0.00    0.00    0.00   93.68
01:09:15 PM   14    2.11    0.00    9.47    1.05    0.00    0.00    0.00    0.00    0.00   87.37
01:09:15 PM   15    3.23    0.00    5.38    0.00    0.00    0.00    0.00    0.00    0.00   91.40
01:09:15 PM   16    2.06    0.00   12.37    0.00    0.00    0.00    0.00    0.00    0.00   85.57
01:09:15 PM   17    3.12    0.00    6.25    1.04    0.00    0.00    0.00    0.00    0.00   89.58
01:09:15 PM   18    2.13    0.00    9.57    1.06    0.00    0.00    0.00    0.00    0.00   87.23
01:09:15 PM   19    4.26    0.00    6.38    0.00    0.00    0.00    0.00    0.00    0.00   89.36
01:09:15 PM   20    2.00    0.00   72.00   23.00    0.00    0.00    0.00    0.00    0.00    3.00
01:09:15 PM   21    9.90    0.00   59.41   21.78    0.00    0.00    0.00    0.00    0.00    8.91
01:09:15 PM   22    9.00    0.00   65.00   17.00    0.00    0.00    0.00    0.00    0.00    9.00
01:09:15 PM   23    8.91    0.00   64.36   10.89    0.00    0.00    0.00    0.00    0.00   15.84
01:09:15 PM   24    1.98    0.00   63.37   21.78    0.00    0.00    0.00    0.00    0.00   12.87
01:09:15 PM   25    5.05    0.00   77.78   16.16    0.00    0.00    0.00    0.00    0.00    1.01
01:09:15 PM   26    1.98    0.00   71.29   16.83    0.00    0.00    0.00    0.00    0.00    9.90
01:09:15 PM   27    2.00    0.00   69.00   20.00    0.00    0.00    0.00    0.00    0.00    9.00
01:09:15 PM   28    4.00    0.00   66.00   23.00    0.00    0.00    0.00    0.00    0.00    7.00
01:09:15 PM   29    1.98    0.00   69.31   20.79    0.00    0.00    0.00    0.00    0.00    7.92
01:09:15 PM   30    2.06    0.00    5.15    0.00    0.00    0.00    0.00    0.00    0.00   92.78
01:09:15 PM   31    2.13    0.00   10.64    0.00    0.00    0.00    0.00    0.00    0.00   87.23
01:09:15 PM   32    3.12    0.00   10.42    0.00    0.00    0.00    0.00    0.00    0.00   86.46
01:09:15 PM   33    4.30    0.00    7.53    0.00    0.00    0.00    0.00    0.00    0.00   88.17
01:09:15 PM   34    2.06    0.00   13.40    4.12    0.00    0.00    0.00    0.00    0.00   80.41
01:09:15 PM   35    5.49    0.00    8.79    0.00    0.00    0.00    0.00    0.00    0.00   85.71
01:09:15 PM   36    3.12    0.00    7.29    0.00    0.00    0.00    0.00    0.00    0.00   89.58
01:09:15 PM   37    4.08    0.00   12.24    0.00    0.00    0.00    0.00    0.00    0.00   83.67
01:09:15 PM   38    4.17    0.00    9.38    0.00    0.00    0.00    0.00    0.00    0.00   86.46
01:09:15 PM   39    2.11    0.00    9.47    0.00    0.00    0.00    0.00    0.00    0.00   88.42

01:09:15 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:09:16 PM  all    4.54    0.00   39.50    7.54    0.00    0.00    0.00    0.00    0.00   48.42
01:09:16 PM    0    3.00    0.00   71.00   11.00    0.00    0.00    0.00    0.00    0.00   15.00
01:09:16 PM    1    2.00    0.00   76.00   15.00    0.00    0.00    0.00    0.00    0.00    7.00
01:09:16 PM    2    2.00    0.00   69.00   14.00    0.00    0.00    0.00    0.00    0.00   15.00
01:09:16 PM    3   12.87    0.00   69.31    8.91    0.00    0.00    0.00    0.00    0.00    8.91
01:09:16 PM    4    2.00    0.00   77.00   17.00    0.00    0.00    0.00    0.00    0.00    4.00
01:09:16 PM    5    3.03    0.00   75.76   10.10    0.00    0.00    0.00    0.00    0.00   11.11
01:09:16 PM    6   13.00    0.00   66.00   14.00    0.00    0.00    0.00    0.00    0.00    7.00
01:09:16 PM    7    9.09    0.00   67.68   12.12    0.00    0.00    0.00    0.00    0.00   11.11
01:09:16 PM    8    3.96    0.00   74.26   15.84    0.00    0.00    0.00    0.00    0.00    5.94
01:09:16 PM    9    8.00    0.00   68.00   11.00    0.00    0.00    0.00    0.00    0.00   13.00
01:09:16 PM   10    4.26    0.00    8.51    0.00    0.00    0.00    0.00    0.00    0.00   87.23
01:09:16 PM   11    3.12    0.00    9.38    0.00    0.00    0.00    0.00    0.00    0.00   87.50
01:09:16 PM   12    2.04    0.00    8.16    0.00    0.00    0.00    0.00    0.00    0.00   89.80
01:09:16 PM   13    6.25    0.00    7.29    0.00    0.00    0.00    0.00    0.00    0.00   86.46
01:09:16 PM   14    1.02    0.00    8.16    0.00    0.00    0.00    0.00    0.00    0.00   90.82
01:09:16 PM   15    3.03    0.00    9.09    0.00    0.00    0.00    0.00    0.00    0.00   87.88
01:09:16 PM   16    1.04    0.00    8.33    0.00    0.00    0.00    0.00    0.00    0.00   90.62
01:09:16 PM   17    1.04    0.00    5.21    0.00    0.00    0.00    0.00    0.00    0.00   93.75
01:09:16 PM   18    2.06    0.00    7.22    0.00    0.00    0.00    0.00    0.00    0.00   90.72
01:09:16 PM   19    0.00    0.00    8.25    0.00    0.00    0.00    0.00    0.00    0.00   91.75
01:09:16 PM   20    3.92    0.00   69.61   14.71    0.00    0.00    0.00    0.00    0.00   11.76
01:09:16 PM   21    4.00    0.00   71.00   18.00    0.00    0.00    0.00    0.00    0.00    7.00
01:09:16 PM   22    8.00    0.00   67.00   14.00    0.00    0.00    0.00    0.00    0.00   11.00
01:09:16 PM   23   12.12    0.00   61.62   14.14    0.00    0.00    0.00    0.00    0.00   12.12
01:09:16 PM   24    4.00    0.00   71.00   14.00    0.00    0.00    0.00    0.00    0.00   11.00
01:09:16 PM   25    3.92    0.00   64.71   26.47    0.00    0.00    0.00    0.00    0.00    4.90
01:09:16 PM   26    9.90    0.00   70.30    7.92    0.00    0.00    0.00    0.00    0.00   11.88
01:09:16 PM   27    9.90    0.00   58.42   20.79    0.00    0.00    0.00    0.00    0.00   10.89
01:09:16 PM   28    2.02    0.00   70.71   12.12    0.00    0.00    0.00    0.00    0.00   15.15
01:09:16 PM   29    5.00    0.00   70.00   21.00    0.00    0.00    0.00    0.00    0.00    4.00
01:09:16 PM   30    2.15    0.00    5.38    0.00    0.00    0.00    0.00    0.00    0.00   92.47
01:09:16 PM   31    2.11    0.00    6.32    0.00    0.00    0.00    0.00    0.00    0.00   91.58
01:09:16 PM   32    2.11    0.00    6.32    0.00    0.00    0.00    0.00    0.00    0.00   91.58
01:09:16 PM   33    3.16    0.00    8.42    0.00    0.00    0.00    0.00    0.00    0.00   88.42
01:09:16 PM   34    5.21    0.00    9.38    0.00    0.00    0.00    0.00    0.00    0.00   85.42
01:09:16 PM   35    3.03    0.00    9.09    0.00    0.00    0.00    0.00    0.00    0.00   87.88
01:09:16 PM   36    4.21    0.00   12.63    0.00    0.00    0.00    0.00    0.00    0.00   83.16
01:09:16 PM   37    5.21    0.00   11.46    0.00    0.00    0.00    0.00    0.00    0.00   83.33
01:09:16 PM   38    4.21    0.00    9.47    3.16    0.00    0.00    0.00    0.00    0.00   83.16
01:09:16 PM   39    3.19    0.00    7.45    0.00    0.00    0.00    0.00    0.00    0.00   89.36

01:09:16 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:09:17 PM  all    5.16    0.00   43.03    6.46    0.00    0.00    0.00    0.00    0.00   45.35
01:09:17 PM    0    3.00    0.00   79.00   17.00    0.00    0.00    0.00    0.00    0.00    1.00
01:09:17 PM    1    4.04    0.00   74.75   16.16    0.00    0.00    0.00    0.00    0.00    5.05
01:09:17 PM    2    2.00    0.00   81.00   11.00    0.00    0.00    0.00    0.00    0.00    6.00
01:09:17 PM    3    1.98    0.00   77.23   11.88    0.00    0.00    0.00    0.00    0.00    8.91
01:09:17 PM    4    6.00    0.00   74.00   14.00    0.00    0.00    0.00    0.00    0.00    6.00
01:09:17 PM    5    7.00    0.00   71.00    9.00    0.00    0.00    0.00    0.00    0.00   13.00
01:09:17 PM    6   10.00    0.00   70.00   12.00    0.00    0.00    0.00    0.00    0.00    8.00
01:09:17 PM    7    3.96    0.00   82.18   10.89    0.00    0.00    0.00    0.00    0.00    2.97
01:09:17 PM    8    0.98    0.00   83.33   11.76    0.00    0.00    0.00    0.00    0.00    3.92
01:09:17 PM    9   10.00    0.00   67.00   11.00    0.00    0.00    0.00    0.00    0.00   12.00
01:09:17 PM   10    1.03    0.00   10.31    0.00    0.00    0.00    0.00    0.00    0.00   88.66
01:09:17 PM   11    5.21    0.00   10.42    0.00    0.00    0.00    0.00    0.00    0.00   84.38
01:09:17 PM   12    2.08    0.00    9.38    0.00    0.00    0.00    0.00    0.00    0.00   88.54
01:09:17 PM   13    5.10    0.00   11.22    0.00    0.00    0.00    0.00    0.00    0.00   83.67
01:09:17 PM   14    6.45    0.00    7.53    0.00    0.00    0.00    0.00    0.00    0.00   86.02
01:09:17 PM   15    4.26    0.00   12.77    0.00    0.00    0.00    0.00    0.00    0.00   82.98
01:09:17 PM   16    5.26    0.00   10.53    0.00    0.00    0.00    0.00    0.00    0.00   84.21
01:09:17 PM   17    5.10    0.00    8.16    0.00    0.00    0.00    0.00    0.00    0.00   86.73
01:09:17 PM   18    2.15    0.00    4.30    0.00    0.00    0.00    0.00    0.00    0.00   93.55
01:09:17 PM   19    2.06    0.00   10.31    0.00    0.00    0.00    0.00    0.00    0.00   87.63
01:09:17 PM   20    6.06    0.00   71.72   17.17    0.00    0.00    0.00    0.00    0.00    5.05
01:09:17 PM   21    1.98    0.00   83.17   11.88    0.00    0.00    0.00    0.00    0.00    2.97
01:09:17 PM   22    2.97    0.00   79.21    9.90    0.00    0.00    0.00    0.00    0.00    7.92
01:09:17 PM   23    2.02    0.00   77.78   12.12    0.00    0.00    0.00    0.00    0.00    8.08
01:09:17 PM   24   12.00    0.00   69.00   15.00    0.00    0.00    0.00    0.00    0.00    4.00
01:09:17 PM   25   11.11    0.00   71.72   13.13    0.00    0.00    0.00    0.00    0.00    4.04
01:09:17 PM   26   16.00    0.00   70.00    8.00    0.00    0.00    0.00    0.00    0.00    6.00
01:09:17 PM   27    6.00    0.00   74.00   14.00    0.00    0.00    0.00    0.00    0.00    6.00
01:09:17 PM   28    3.96    0.00   77.23   14.85    0.00    0.00    0.00    0.00    0.00    3.96
01:09:17 PM   29    7.92    0.00   75.25   11.88    0.00    0.00    0.00    0.00    0.00    4.95
01:09:17 PM   30    4.17    0.00    7.29    0.00    0.00    0.00    0.00    0.00    0.00   88.54
01:09:17 PM   31    4.12    0.00    9.28    0.00    0.00    0.00    0.00    0.00    0.00   86.60
01:09:17 PM   32    6.32    0.00    8.42    0.00    0.00    0.00    0.00    0.00    0.00   85.26
01:09:17 PM   33    6.32    0.00    8.42    0.00    0.00    0.00    0.00    0.00    0.00   85.26
01:09:17 PM   34    5.15    0.00    8.25    0.00    0.00    0.00    0.00    0.00    0.00   86.60
01:09:17 PM   35    7.53    0.00    9.68    0.00    0.00    0.00    0.00    0.00    0.00   82.80
01:09:17 PM   36    3.12    0.00   10.42    0.00    0.00    0.00    0.00    0.00    0.00   86.46
01:09:17 PM   37    3.12    0.00   10.42    0.00    0.00    0.00    0.00    0.00    0.00   86.46
01:09:17 PM   38    4.26    0.00    5.32    0.00    0.00    0.00    0.00    0.00    0.00   90.43
01:09:17 PM   39    4.17    0.00    8.33    0.00    0.00    0.00    0.00    0.00    0.00   87.50

01:09:17 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:09:18 PM  all    5.02    0.00   42.22    6.93    0.00    0.00    0.00    0.00    0.00   45.84
01:09:18 PM    0   16.00    0.00   62.00   12.00    0.00    0.00    0.00    0.00    0.00   10.00
01:09:18 PM    1    3.92    0.00   82.35   11.76    0.00    0.00    0.00    0.00    0.00    1.96
01:09:18 PM    2    3.00    0.00   76.00   14.00    0.00    0.00    0.00    0.00    0.00    7.00
01:09:18 PM    3   21.00    0.00   65.00    8.00    0.00    0.00    0.00    0.00    0.00    6.00
01:09:18 PM    4    4.00    0.00   78.00   12.00    0.00    0.00    0.00    0.00    0.00    6.00
01:09:18 PM    5    5.94    0.00   76.24   10.89    0.00    0.00    0.00    0.00    0.00    6.93
01:09:18 PM    6    5.00    0.00   80.00    9.00    0.00    0.00    0.00    0.00    0.00    6.00
01:09:18 PM    7    7.00    0.00   74.00   14.00    0.00    0.00    0.00    0.00    0.00    5.00
01:09:18 PM    8    5.05    0.00   74.75   12.12    0.00    0.00    0.00    0.00    0.00    8.08
01:09:18 PM    9    2.06    0.00   78.35   10.31    0.00    0.00    0.00    0.00    0.00    9.28
01:09:18 PM   10    1.05    0.00   10.53    0.00    0.00    0.00    0.00    0.00    0.00   88.42
01:09:18 PM   11    4.12    0.00    8.25    0.00    0.00    0.00    0.00    0.00    0.00   87.63
01:09:18 PM   12    5.10    0.00   15.31    3.06    0.00    0.00    0.00    0.00    0.00   76.53
01:09:18 PM   13    3.19    0.00   11.70    0.00    0.00    0.00    0.00    0.00    0.00   85.11
01:09:18 PM   14    2.15    0.00   11.83    0.00    0.00    0.00    0.00    0.00    0.00   86.02
01:09:18 PM   15    4.26    0.00   13.83    0.00    0.00    0.00    0.00    0.00    0.00   81.91
01:09:18 PM   16    4.04    0.00   12.12    0.00    0.00    0.00    0.00    0.00    0.00   83.84
01:09:18 PM   17    6.25    0.00    8.33    0.00    0.00    0.00    0.00    0.00    0.00   85.42
01:09:18 PM   18    5.26    0.00    7.37    0.00    0.00    0.00    0.00    0.00    0.00   87.37
01:09:18 PM   19    7.00    0.00   13.00    0.00    0.00    0.00    0.00    0.00    0.00   80.00
01:09:18 PM   20    4.95    0.00   70.30   18.81    0.00    0.00    0.00    0.00    0.00    5.94
01:09:18 PM   21    7.00    0.00   69.00   20.00    0.00    0.00    0.00    0.00    0.00    4.00
01:09:18 PM   22    5.00    0.00   69.00   21.00    0.00    0.00    0.00    0.00    0.00    5.00
01:09:18 PM   23   12.75    0.00   65.69   12.75    0.00    0.00    0.00    0.00    0.00    8.82
01:09:18 PM   24    6.00    0.00   71.00   15.00    0.00    0.00    0.00    0.00    0.00    8.00
01:09:18 PM   25    3.00    0.00   71.00   17.00    0.00    0.00    0.00    0.00    0.00    9.00
01:09:18 PM   26    5.94    0.00   71.29   11.88    0.00    0.00    0.00    0.00    0.00   10.89
01:09:18 PM   27    4.95    0.00   72.28   12.87    0.00    0.00    0.00    0.00    0.00    9.90
01:09:18 PM   28    3.96    0.00   76.24   11.88    0.00    0.00    0.00    0.00    0.00    7.92
01:09:18 PM   29    2.04    0.00   79.59   11.22    0.00    0.00    0.00    0.00    0.00    7.14
01:09:18 PM   30    5.15    0.00   11.34    0.00    0.00    0.00    0.00    0.00    0.00   83.51
01:09:18 PM   31    6.12    0.00   11.22    0.00    0.00    0.00    0.00    0.00    0.00   82.65
01:09:18 PM   32    3.03    0.00   12.12    0.00    0.00    0.00    0.00    0.00    0.00   84.85
01:09:18 PM   33    2.08    0.00    7.29    1.04    0.00    0.00    0.00    0.00    0.00   89.58
01:09:18 PM   34    1.02    0.00   11.22    0.00    0.00    0.00    0.00    0.00    0.00   87.76
01:09:18 PM   35    4.21    0.00    7.37    1.05    0.00    0.00    0.00    0.00    0.00   87.37
01:09:18 PM   36    2.08    0.00   12.50    0.00    0.00    0.00    0.00    0.00    0.00   85.42
01:09:18 PM   37    2.06    0.00    6.19    0.00    0.00    0.00    0.00    0.00    0.00   91.75
01:09:18 PM   38    1.08    0.00    4.30    0.00    0.00    0.00    0.00    0.00    0.00   94.62
01:09:18 PM   39    1.06    0.00    5.32    0.00    0.00    0.00    0.00    0.00    0.00   93.62

01:09:18 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:09:19 PM  all    5.04    0.00   42.21    5.68    0.00    0.00    0.00    0.00    0.00   47.07
01:09:19 PM    0    7.00    0.00   75.00    8.00    0.00    0.00    0.00    0.00    0.00   10.00
01:09:19 PM    1    8.16    0.00   79.59    5.10    0.00    0.00    0.00    0.00    0.00    7.14
01:09:19 PM    2    9.90    0.00   73.27    8.91    0.00    0.00    0.00    0.00    0.00    7.92
01:09:19 PM    3    7.07    0.00   77.78    8.08    0.00    0.00    0.00    0.00    0.00    7.07
01:09:19 PM    4    5.94    0.00   79.21   10.89    0.00    0.00    0.00    0.00    0.00    3.96
01:09:19 PM    5    3.96    0.00   76.24   11.88    0.00    0.00    0.00    0.00    0.00    7.92
01:09:19 PM    6   11.00    0.00   69.00   11.00    0.00    0.00    0.00    0.00    0.00    9.00
01:09:19 PM    7    5.00    0.00   78.00    8.00    0.00    0.00    0.00    0.00    0.00    9.00
01:09:19 PM    8    4.00    0.00   81.00    9.00    0.00    0.00    0.00    0.00    0.00    6.00
01:09:19 PM    9    9.90    0.00   72.28    8.91    0.00    0.00    0.00    0.00    0.00    8.91
01:09:19 PM   10    2.08    0.00    4.17    0.00    0.00    0.00    0.00    0.00    0.00   93.75
01:09:19 PM   11    2.06    0.00    7.22    0.00    0.00    0.00    0.00    0.00    0.00   90.72
01:09:19 PM   12    5.38    0.00    3.23    0.00    0.00    0.00    0.00    0.00    0.00   91.40
01:09:19 PM   13    3.19    0.00    7.45    0.00    0.00    0.00    0.00    0.00    0.00   89.36
01:09:19 PM   14    3.12    0.00    7.29    0.00    0.00    0.00    0.00    0.00    0.00   89.58
01:09:19 PM   15    3.12    0.00    7.29    0.00    0.00    0.00    0.00    0.00    0.00   89.58
01:09:19 PM   16    5.15    0.00    8.25    0.00    0.00    0.00    0.00    0.00    0.00   86.60
01:09:19 PM   17    1.05    0.00    8.42    0.00    0.00    0.00    0.00    0.00    0.00   90.53
01:09:19 PM   18    5.43    0.00    8.70    0.00    0.00    0.00    0.00    0.00    0.00   85.87
01:09:19 PM   19    4.12    0.00    9.28    0.00    0.00    0.00    0.00    0.00    0.00   86.60
01:09:19 PM   20    4.04    0.00   76.77   17.17    0.00    0.00    0.00    0.00    0.00    2.02
01:09:19 PM   21    5.00    0.00   71.00   15.00    0.00    0.00    0.00    0.00    0.00    9.00
01:09:19 PM   22    6.86    0.00   68.63    7.84    0.00    0.00    0.00    0.00    0.00   16.67
01:09:19 PM   23    3.00    0.00   74.00   13.00    0.00    0.00    0.00    0.00    0.00   10.00
01:09:19 PM   24    9.09    0.00   67.68   15.15    0.00    0.00    0.00    0.00    0.00    8.08
01:09:19 PM   25    4.95    0.00   77.23   13.86    0.00    0.00    0.00    0.00    0.00    3.96
01:09:19 PM   26    3.03    0.00   75.76   17.17    0.00    0.00    0.00    0.00    0.00    4.04
01:09:19 PM   27    5.00    0.00   79.00   11.00    0.00    0.00    0.00    0.00    0.00    5.00
01:09:19 PM   28    3.00    0.00   80.00   13.00    0.00    0.00    0.00    0.00    0.00    4.00
