procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
37  0      0 53989500  67556 8996716    0    0  1980 74060 46549 87643  3  5 92  0  0
 4  1      0 53673096  67596 9296412    0    0     0 175516 47108 87797  3  6 91  1  0
 3  1      0 53296868  67632 9648692    0    0     0 65908 46071 86922  3  5 92  0  0
 6  0      0 53263764  67680 9645840    0    0     0 170300 45725 86051  3  5 92  0  0
 7  0      0 53700288  67700 9197304    0    0     0 179048 48822 84431  2  5 92  1  0
 5  0      0 53390284  67808 9486244    0    0     4 162912 56469 91557  2  5 92  1  0
 5  1      0 52949804  67876 9903800    0    0     0 360160 45461 83760  3  5 91  1  0
 7  1      0 52793668  67932 10020356    0    0     0 386748 49625 91078  3  7 88  1  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  1      0 53661080  67960 9156212    0    0     0 92496 48184 89237  3  6 91  1  0
 3  1      0 53785736  67996 9032112    0    0     0 117744 46868 88423  2  5 92  1  0
 6  1      0 53488764  68036 9334900    0    0     0 131732 47690 90576  3  5 92  1  0
 2  1      0 53495032  68060 9326788    0    0     0 117416 47239 89508  3  5 92  1  0
 6  0      0 53183116  68088 9634936    0    0     4 65908 49245 93610  3  5 91  1  0
 2  1      0 53388832  68140 9426024    0    0     0 106936 46297 86893  2  5 92  1  0
 6  0      0 53095416  68248 9725156    0    0    12 205596 55758 88232  2  5 92  1  0
 3  1      0 52756480  73252 10018056    0    0 36112 158508 52155 95579  4  6 89  1  0
 5  0      0 53034968  73280 9742952    0    0    24 65872 46042 86775  3  5 92  1  0
 4  0      0 52752844  73308 10014052    0    0     0 131636 48020 89626  3  5 91  1  0
 5  0      0 52048924  73376 10725868    0    0   176 360072 44964 79726  4  7 89  1  0
 2  0      0 53176656  73440 9694728    0    0     0 386988 50448 93809  3  6 90  1  0
 2  3      0 52835732  73456 10054632    0    0     4 131588 46586 88295  3  5 92  0  0
 3  0      0 52576704  73696 10310888    0    0  1224 117620 48095 91942  3  5 92  1  0
 6  1      0 52214424  73808 10673020    0    0    16 191116 57211 93129  2  5 92  1  0
 4  0      0 51858428  73856 11024388    0    0     0 146972 55861 101607  3  5 91  1  0
 4  0      0 51577728  73900 11300932    0    0     0 173432 48101 94142  2  5 92  1  0
